;CHARGE;NB;EXPO;FREQ;COUT_MOYEN;ANNEE_EXPO;ANNEE_VEHICULE;ZONE_RISQUE;AGE_ASSURE;ANCIENNETE_PERMIS;ANCIENNETE_ASSURE;GENRE_ASSURE;NB_KM;SECOND_CONDUCTEUR;FORMULE;MODALITE_PAIEMENT;AGE_VEHICULE_;ENERGIE_;NIVEAU_ANTIVOL;PUISSANCE;VALEUR_VEHICULE;LEASING;POIDS_PUISSANCE;RC_PREC_AN1;RC_PREC_AN2;DM_PREC;BIV_PREC;ZONE_GEO
5283;0.0;0;0.9890410958904109;0.0;0.0;2021;2017;D;(55,65];(25,60];(-1,0];M;(5k,15k];NON;L1;ANNUEL;(3,4];DIESEL;1;(90,95];(20k,22k];NON;(10,13];0.0;0.0;0.0;0.0;25
5284;0.0;0;0.8082191780821918;0.0;0.0;2023;2017;D;(55,65];(25,60];(-1,0];M;(30k,40k];;L1;TRIMESTRIEL;(3,4];DIESEL;2;(85,90];(20k,22k];NON;(15,16];0.0;0.0;0.0;0.0;85
5285;0.0;0;1.0;0.0;0.0;2022;2017;D;(55,65];(25,60];(0,1];M;(5k,15k];NON;L1;ANNUEL;(4,5];DIESEL;1;(90,95];(20k,22k];NON;(10,13];0.0;0.0;0.0;0.0;25
5286;0.0;0;0.7534246575342466;0.0;0.0;2019;2017;D;(55,65];(25,60];(-1,0];M;(15k,30k];;L1;MENSUEL;(1,2];ESSENCE;1;(95,110];(20k,22k];OUI;(10,13];0.0;0.0;0.0;0.0;63
5287;0.0;0;0.8328767123287671;0.0;0.0;2024;2017;D;(55,65];(25,60];(2,5];M;(5k,15k];;L1;ANNUEL;(4,5];ESSENCE;2;(90,95];(20k,22k];NON;(16,17];0.0;0.0;0.0;0.0;85
5288;1217.96;1;1.0;1.0;1217.96;2020;2017;D;(55,65];(25,60];(1,2];M;(40k,60k];;L1;TRIMESTRIEL;(1,2];DIESEL;2;(85,90];(20k,22k];NON;(15,16];0.0;0.0;0.0;0.0;76
5289;0.0;0;0.040983606557377046;0.0;0.0;2023;2017;D;(55,65];(25,60];(2,5];M;(15k,30k];NON;L1;ANNUEL;(3,4];ESSENCE;1;(85,90];(20k,22k];NON;(15,16];0.0;0.0;0.0;0.0;48
5290;0.0;0;1.0;0.0;0.0;2020;2017;D;(55,65];(25,60];(0,1];M;(5k,15k];;L1;TRIMESTRIEL;(0,1];ESSENCE;2;(90,95];(20k,22k];NON;(16,17];0.0;0.0;0.0;0.0;58
5291;0.0;0;0.8328767123287671;0.0;0.0;2024;2017;D;(55,65];(25,60];(1,2];M;(15k,30k];NON;L1;ANNUEL;(1,2];AUTRE;2;(1,50];(20k,22k];OUI;(22,800];0.0;0.0;0.0;0.0;87
5292;0.0;0;0.8559622726251965;0.0;0.0;2019;2017;D;(55,65];(25,60];(-1,0];M;(5k,15k];;L1;TRIMESTRIEL;(-1,0];ESSENCE;2;(90,95];(20k,22k];NON;(16,17];0.0;0.0;0.0;0.0;58
5293;0.0;0;0.8958904109589041;0.0;0.0;2021;2017;D;(55,65];(25,60];(-1,0];M;(5k,15k];;L1;ANNUEL;(2,3];ESSENCE;1;(110,130];(20k,22k];NON;(10,13];0.0;0.0;0.0;0.0;23
5294;0.0;0;0.5808219178082191;0.0;0.0;2024;2017;D;(55,65];(25,60];(5,10];M;(5k,15k];;L1;MENSUEL;(5,6];ESSENCE;2;(85,90];(20k,22k];NON;(10,13];0.0;0.0;0.0;0.0;62
5295;0.0;0;1.0;0.0;0.0;2021;2017;D;(55,65];(25,60];(1,2];M;(15k,30k];NON;L1;ANNUEL;(1,2];ESSENCE;1;(85,90];(20k,22k];NON;(15,16];0.0;0.0;0.0;0.0;48
5296;0.0;0;1.0;0.0;0.0;2019;2017;D;(55,65];(25,60];(0,1];M;(5k,15k];;L1;MENSUEL;(2,3];DIESEL;2;(80,85];(20k,22k];NON;(17,18];0.0;0.0;0.0;0.0;87
5297;0.0;0;1.0;0.0;0.0;2020;2017;D;(55,65];(25,60];(0,1];M;(5k,15k];;L1;ANNUEL;(0,1];ESSENCE;2;(90,95];(20k,22k];NON;(16,17];0.0;0.0;0.0;0.0;85
5298;0.0;0;0.9996481772587769;0.0;0.0;2022;2017;D;(55,65];(25,60];(2,5];M;(30k,40k];;L1;MENSUEL;(2,3];DIESEL;1;(95,110];(20k,22k];NON;(10,13];0.0;0.0;0.0;0.0;76
5299;0.0;0;1.0;0.0;0.0;2023;2017;D;(55,65];(25,60];(0,1];M;(15k,30k];OUI;L1;ANNUEL;(0,1];AUTRE;2;(1,50];(20k,22k];OUI;(22,800];0.0;0.0;0.0;0.0;87
5300;0.0;0;0.6475409836065574;0.0;0.0;2022;2017;D;(55,65];(25,60];(-1,0];M;(15k,30k];OUI;L1;ANNUEL;(-1,0];AUTRE;2;(1,50];(20k,22k];OUI;(22,800];0.0;0.0;0.0;0.0;87
5301;0.0;0;0.9890410958904109;0.0;0.0;2021;2017;D;(55,65];(25,60];(-1,0];M;(5k,15k];OUI;L1;ANNUEL;(3,4];DIESEL;1;(90,95];(20k,22k];NON;(10,13];0.0;0.0;0.0;0.0;25
5302;0.0;0;0.8821917808219178;0.0;0.0;2021;2017;D;(55,65];(25,60];(2,5];M;(15k,30k];;L1;MENSUEL;(4,5];DIESEL;2;(80,85];(20k,22k];NON;(17,18];0.0;0.0;0.0;0.0;87
5303;0.0;0;0.994535519125683;0.0;0.0;2019;2017;D;(55,65];(25,60];(-1,0];M;(5k,15k];NON;L1;ANNUEL;(-1,0];ESSENCE;2;(110,130];(20k,22k];NON;(10,13];0.0;0.0;0.0;0.0;67
5304;0.0;0;1.0;0.0;0.0;2019;2017;D;(55,65];(25,60];(0,1];M;(5k,15k];;L1;MENSUEL;(0,1];ESSENCE;2;(85,90];(20k,22k];NON;(10,13];0.0;0.0;0.0;0.0;62
5305;0.0;0;1.0;0.0;0.0;2021;2017;D;(55,65];(25,60];(0,1];M;(5k,15k];;L1;ANNUEL;(0,1];ESSENCE;1;(85,90];(20k,22k];NON;(15,16];0.0;0.0;0.0;0.0;48
5306;0.0;0;1.0;0.0;0.0;2020;2017;D;(55,65];(25,60];(0,1];M;(15k,30k];OUI;L1;ANNUEL;(0,1];ESSENCE;1;(85,90];(20k,22k];NON;(15,16];0.0;0.0;0.0;0.0;48
5307;0.0;0;1.0;0.0;0.0;2022;2017;D;(55,65];(25,60];(0,1];M;(5k,15k];OUI;L1;ANNUEL;(4,5];DIESEL;1;(90,95];(20k,22k];NON;(10,13];0.0;0.0;0.0;0.0;25
5308;0.0;0;1.0;0.0;0.0;2022;2017;D;(55,65];(25,60];(2,5];M;(15k,30k];NON;L1;ANNUEL;(2,3];ESSENCE;1;(85,90];(20k,22k];NON;(15,16];0.0;0.0;0.0;0.0;48
5309;0.0;0;1.0;0.0;0.0;2023;2017;D;(55,65];(25,60];(2,5];M;(5k,15k];;L1;MENSUEL;(4,5];ESSENCE;2;(85,90];(20k,22k];NON;(10,13];0.0;0.0;0.0;0.0;62
5310;0.0;0;1.0;0.0;0.0;2022;2017;D;(55,65];(25,60];(2,5];M;(5k,15k];;L1;ANNUEL;(2,3];ESSENCE;2;(90,95];(20k,22k];NON;(16,17];1.0;0.0;0.0;0.0;85
5311;0.0;0;1.0;0.0;0.0;2021;2017;D;(55,65];(25,60];(1,2];M;(30k,40k];;L1;MENSUEL;(1,2];DIESEL;1;(95,110];(20k,22k];NON;(10,13];0.0;0.0;0.0;0.0;76
5312;0.0;0;0.5205479452054794;0.0;0.0;2024;2017;D;(55,65];(25,60];(0,1];M;(30k,40k];;L1;ANNUEL;(4,5];DIESEL;1;(85,90];(20k,22k];NON;(17,18];0.0;0.0;0.0;0.0;67
5313;0.0;0;0.040983606557377046;0.0;0.0;2023;2017;D;(55,65];(25,60];(2,5];M;(15k,30k];OUI;L1;ANNUEL;(3,4];ESSENCE;1;(85,90];(20k,22k];NON;(15,16];0.0;0.0;0.0;0.0;48
5314;0.0;0;0.2684931506849315;0.0;0.0;2021;2017;D;(55,65];(25,60];(1,2];M;(5k,15k];;L1;TRIMESTRIEL;(1,2];ESSENCE;2;(90,95];(20k,22k];NON;(16,17];0.0;0.0;0.0;0.0;58
5315;0.0;0;0.994535519125683;0.0;0.0;2019;2017;D;(55,65];(25,60];(-1,0];M;(5k,15k];OUI;L1;ANNUEL;(-1,0];ESSENCE;2;(110,130];(20k,22k];NON;(10,13];0.0;0.0;0.0;0.0;67
5316;0.0;0;0.832876712328767;0.0;0.0;2024;2020;D;(55,65];(25,60];(1,2];M;(15k,30k];OUI;L1;ANNUEL;(1,2];ESSENCE;1;(85,90];(18k,20k];NON;(15,16];0.0;0.0;0.0;0.0;10
5317;0.0;0;1.0;0.0;0.0;2023;2020;D;(55,65];(25,60];(0,1];M;(5k,15k];;L1;TRIMESTRIEL;(0,1];ESSENCE;1;(50,60];(18k,20k];NON;(22,800];0.0;0.0;0.0;0.0;33
5318;0.0;0;0.3589041095890411;0.0;0.0;2024;2020;D;(55,65];(25,60];(0,1];M;(5k,15k];;L1;MENSUEL;(2,3];ESSENCE;1;(85,90];(18k,20k];NON;(13,15];0.0;0.0;0.0;0.0;62
5319;0.0;0;0.7945205479452054;0.0;0.0;2023;2020;D;(55,65];(25,60];(-1,0];M;(30k,40k];;L1;MENSUEL;(1,2];DIESEL;1;(60,70];(18k,20k];NON;(19,22];0.0;0.0;0.0;0.0;75
5320;0.0;0;0.8328767123287671;0.0;0.0;2024;2020;D;(55,65];(25,60];(1,2];M;(5k,15k];NON;L1;MENSUEL;(1,2];DIESEL;2;(70,80];(18k,20k];NON;(15,16];0.0;0.0;0.0;0.0;17
5321;0.0;0;0.5315068493150685;0.0;0.0;2021;2020;D;(55,65];(25,60];(-1,0];M;(5k,15k];;L1;TRIMESTRIEL;(-1,0];ESSENCE;2;(60,70];(18k,20k];NON;(18,19];0.0;0.0;0.0;0.0;10
5322;0.0;0;0.0273972602739726;0.0;0.0;2021;2020;D;(55,65];(25,60];(-1,0];M;(5k,15k];;L1;ANNUEL;(0,1];ESSENCE;1;(95,110];(18k,20k];NON;(10,13];0.0;0.0;0.0;0.0;67
5323;0.0;0;0.8787633804925519;0.0;0.0;2022;2020;D;(55,65];(25,60];(-1,0];M;(15k,30k];OUI;L1;MENSUEL;(-1,0];ESSENCE;1;(90,95];(18k,20k];NON;(15,16];0.0;0.0;0.0;0.0;85
5324;0.0;0;1.0;0.0;0.0;2023;2020;D;(55,65];(25,60];(2,5];M;(5k,15k];;L1;MENSUEL;(2,3];DIESEL;1;(85,90];(18k,20k];NON;(16,17];0.0;0.0;0.0;0.0;85
5325;0.0;0;0.9983980836888988;0.0;0.0;2022;2020;D;(55,65];(25,60];(1,2];M;(15k,30k];;L1;ANNUEL;(1,2];DIESEL;2;(85,90];(18k,20k];NON;(16,17];1.0;0.0;0.0;0.0;58
5326;0.0;0;1.0;0.0;0.0;2021;2020;D;(55,65];(25,60];(0,1];M;(15k,30k];;L1;ANNUEL;(0,1];DIESEL;2;(85,90];(18k,20k];NON;(16,17];0.0;0.0;0.0;0.0;58
5327;0.0;0;0.4383561643835616;0.0;0.0;2024;2020;D;(55,65];(25,60];(-1,0];M;(5k,15k];;L1;ANNUEL;(2,3];ESSENCE;1;(90,95];(18k,20k];NON;(16,17];0.0;0.0;0.0;0.0;33
5328;0.0;0;0.5589041095890411;0.0;0.0;2023;2020;D;(55,65];(25,60];(-1,0];M;(15k,30k];;L1;MENSUEL;(0,1];ESSENCE;1;(85,90];(18k,20k];NON;(16,17];0.0;0.0;0.0;0.0;35
5329;0.0;0;1.0;0.0;0.0;2023;2020;D;(55,65];(25,60];(0,1];M;(15k,30k];OUI;L1;MENSUEL;(0,1];ESSENCE;1;(90,95];(18k,20k];NON;(15,16];0.0;0.0;0.0;0.0;85
5330;0.0;0;1.0;0.0;0.0;2023;2020;D;(55,65];(25,60];(0,1];M;(5k,15k];OUI;L1;MENSUEL;(0,1];DIESEL;2;(70,80];(18k,20k];NON;(15,16];0.0;0.0;0.0;0.0;17
5331;0.0;0;0.8278688524590164;0.0;0.0;2022;2020;D;(55,65];(25,60];(-1,0];M;(5k,15k];NON;L1;MENSUEL;(-1,0];DIESEL;2;(70,80];(18k,20k];NON;(15,16];0.0;0.0;0.0;0.0;17
5332;0.0;0;0.7589041095890411;0.0;0.0;2020;2020;D;(55,65];(25,60];(-1,0];M;(15k,30k];;L1;MENSUEL;(-1,0];ESSENCE;1;(95,110];(18k,20k];NON;(0,10];0.0;0.0;0.0;0.0;18
5333;0.0;0;0.8328767123287671;0.0;0.0;2024;2020;D;(55,65];(25,60];(2,5];M;(30k,40k];OUI;L1;MENSUEL;(3,4];ESSENCE;1;(95,110];(18k,20k];NON;(0,10];0.0;0.0;0.0;0.0;48
5334;0.0;0;0.832876712328767;0.0;0.0;2024;2020;D;(55,65];(25,60];(1,2];M;(15k,30k];NON;L1;ANNUEL;(1,2];ESSENCE;1;(85,90];(18k,20k];NON;(15,16];0.0;0.0;0.0;0.0;10
5335;0.0;0;0.9616438356164383;0.0;0.0;2022;2020;D;(55,65];(25,60];(-1,0];M;(15k,30k];NON;L1;ANNUEL;(-1,0];ESSENCE;1;(85,90];(18k,20k];NON;(15,16];0.0;0.0;0.0;0.0;10
5336;0.0;0;0.5589041095890411;0.0;0.0;2024;2020;D;(55,65];(25,60];(1,2];M;(5k,15k];;L1;TRIMESTRIEL;(1,2];ESSENCE;1;(50,60];(18k,20k];NON;(22,800];0.0;0.0;0.0;0.0;33
5337;0.0;0;0.6547945205479452;0.0;0.0;2024;2020;D;(55,65];(25,60];(2,5];M;(5k,15k];;L1;MENSUEL;(3,4];ESSENCE;1;(95,110];(18k,20k];NON;(10,13];0.0;0.0;0.0;0.0;24
5338;0.0;0;1.0;0.0;0.0;2019;2016;C;(55,65];(25,60];(0,1];F;(5k,15k];;L1;ANNUEL;(3,4];DIESEL;1;(50,60];(12k,14k];NON;(19,22];0.0;0.0;0.0;0.0;56
5339;0.0;0;1.0;0.0;0.0;2023;2016;C;(55,65];(25,60];(2,5];F;(5k,15k];;L1;ANNUEL;(6,8];DIESEL;1;(50,60];(12k,14k];NON;(22,800];0.0;0.0;0.0;0.0;56
5340;0.0;0;0.9982558574743619;0.0;0.0;2022;2016;C;(55,65];(8,12];(2,5];F;(5k,15k];;L1;MENSUEL;(3,4];ESSENCE;2;(60,70];(12k,14k];NON;(19,22];0.0;0.0;0.0;0.0;74
5341;0.0;0;0.8082191780821918;0.0;0.0;2024;2016;C;(55,65];(25,60];(5,10];F;(15k,30k];;L1;MENSUEL;(8,15];DIESEL;1;(60,70];(12k,14k];NON;(17,18];0.0;0.0;0.0;0.0;30
5342;0.0;0;1.0;0.0;0.0;2019;2016;C;(55,65];(25,60];(0,1];F;(5k,15k];;L1;MENSUEL;(1,2];ESSENCE;1;(70,80];(12k,14k];NON;(15,16];0.0;0.0;0.0;0.0;10
5343;0.0;0;0.36712328767123287;0.0;0.0;2021;2016;C;(55,65];(25,60];(2,5];F;(5k,15k];;L1;ANNUEL;(2,3];ESSENCE;1;(50,60];(12k,14k];NON;(17,18];0.0;0.0;0.0;0.0;48
5344;2280.6;1;1.0;1.0;2280.6;2019;2016;C;(55,65];(25,60];(0,1];F;(5k,15k];OUI;L1;MENSUEL;(2,3];ESSENCE;1;(60,70];(12k,14k];NON;(17,18];0.0;0.0;0.0;0.0;56
5345;0.0;0;1.0;0.0;0.0;2020;2016;C;(55,65];(25,60];(1,2];F;(5k,15k];;L1;ANNUEL;(5,6];DIESEL;1;(70,80];(12k,14k];NON;(15,16];0.0;0.0;0.0;0.0;10
5346;0.0;0;0.4301369863013699;0.0;0.0;2019;2016;C;(55,65];(25,60];(-1,0];F;(5k,15k];;L1;ANNUEL;(1,2];ESSENCE;1;(60,70];(12k,14k];NON;(19,22];0.0;0.0;0.0;0.0;87
5347;0.0;0;0.40273972602739727;0.0;0.0;2022;2016;C;(55,65];(25,60];(2,5];F;(90k,300k];OUI;L1;MENSUEL;(4,5];ESSENCE;1;(70,80];(12k,14k];NON;(19,22];0.0;0.0;0.0;0.0;76
5348;0.0;0;1.0;0.0;0.0;2019;2016;C;(55,65];(25,60];(0,1];F;(5k,15k];;L1;ANNUEL;(3,4];ESSENCE;1;(60,70];(12k,14k];NON;(17,18];0.0;0.0;0.0;0.0;74
5349;0.0;0;0.9981136312598248;0.0;0.0;2022;2016;C;(55,65];(25,60];(2,5];F;(5k,15k];OUI;L1;ANNUEL;(6,8];DIESEL;2;(50,60];(12k,14k];NON;(19,22];0.0;0.0;0.0;0.0;49
5350;0.0;0;1.0;0.0;0.0;2023;2016;C;(55,65];(25,60];(2,5];F;(30k,40k];OUI;L1;MENSUEL;(6,8];DIESEL;1;(70,80];(12k,14k];NON;(15,16];0.0;0.0;0.0;0.0;74
5351;0.0;0;0.9981136312598248;0.0;0.0;2022;2016;C;(55,65];(25,60];(2,5];F;(5k,15k];NON;L1;ANNUEL;(6,8];DIESEL;2;(50,60];(12k,14k];NON;(19,22];0.0;0.0;0.0;0.0;49
5352;0.0;0;0.9426229508196722;0.0;0.0;2019;2016;C;(55,65];(25,60];(0,1];F;(5k,15k];;L1;TRIMESTRIEL;(3,4];DIESEL;1;(50,60];(12k,14k];NON;(22,800];0.0;0.0;0.0;0.0;56
5353;0.0;0;1.0;0.0;0.0;2021;2016;C;(55,65];(25,60];(2,5];F;(15k,30k];;L1;MENSUEL;(6,8];DIESEL;1;(60,70];(12k,14k];NON;(17,18];0.0;0.0;0.0;0.0;30
5354;0.0;0;0.832876712328767;0.0;0.0;2024;2016;C;(55,65];(25,60];(5,10];F;(5k,15k];;L1;ANNUEL;(6,8];DIESEL;1;(50,60];(12k,14k];NON;(22,800];0.0;0.0;0.0;0.0;56
5355;0.0;0;0.40273972602739727;0.0;0.0;2022;2016;C;(55,65];(25,60];(2,5];F;(90k,300k];NON;L1;MENSUEL;(4,5];ESSENCE;1;(70,80];(12k,14k];NON;(19,22];0.0;0.0;0.0;0.0;76
5356;0.0;0;1.0;0.0;0.0;2020;2016;C;(55,65];(25,60];(1,2];F;(5k,15k];;L1;ANNUEL;(3,4];ESSENCE;1;(60,70];(12k,14k];NON;(18,19];0.0;0.0;0.0;0.0;35
5357;0.0;0;1.0;0.0;0.0;2019;2016;C;(55,65];(25,60];(0,1];F;(5k,15k];;L1;ANNUEL;(2,3];ESSENCE;1;(70,80];(12k,14k];NON;(18,19];0.0;0.0;0.0;0.0;17
5358;0.0;0;1.0;0.0;0.0;2021;2016;C;(55,65];(25,60];(2,5];F;(5k,15k];;L1;ANNUEL;(4,5];ESSENCE;1;(60,70];(12k,14k];NON;(18,19];1.0;0.0;0.0;0.0;35
5359;0.0;0;0.6931506849315069;0.0;0.0;2022;2016;C;(55,65];(25,60];(2,5];F;(5k,15k];;L1;ANNUEL;(5,6];ESSENCE;1;(60,70];(12k,14k];NON;(18,19];0.0;1.0;0.0;0.0;35
5360;5236.45;2;1.0;2.0;2618.225;2019;2019;E;(55,65];(25,60];(0,1];M;(5k,15k];;L1;MENSUEL;(0,1];DIESEL;1;(110,130];(35k,80k];NON;(15,16];0.0;0.0;0.0;0.0;35
5361;0.0;0;0.0027397260273972603;0.0;0.0;2021;2019;E;(55,65];(25,60];(-1,0];M;(15k,30k];;L1;ANNUEL;(2,3];DIESEL;1;(130,700];(35k,80k];NON;(0,10];0.0;0.0;0.0;0.0;25
5362;0.0;0;0.5917808219178082;0.0;0.0;2024;2019;E;(55,65];(25,60];(0,1];M;(5k,15k];OUI;L1;TRIMESTRIEL;(1,2];ESSENCE;1;(130,700];(35k,80k];NON;(10,13];0.0;0.0;0.0;0.0;85
5363;0.0;0;0.8328767123287671;0.0;0.0;2024;2019;E;(55,65];(25,60];(1,2];M;(50k,90k];OUI;L1;ANNUEL;(3,4];ESSENCE;2;(130,700];(35k,80k];NON;(0,10];0.0;0.0;0.0;0.0;58
5364;0.0;0;1.0;0.0;0.0;2023;2019;E;(55,65];(25,60];(1,2];M;(15k,30k];NON;L1;TRIMESTRIEL;(1,2];DIESEL;1;(130,700];(35k,80k];NON;(0,10];0.0;0.0;0.0;0.0;19
5365;0.0;0;0.7479452054794521;0.0;0.0;2021;2019;E;(55,65];(25,60];(-1,0];M;(5k,15k];;L1;ANNUEL;(0,1];DIESEL;2;(130,700];(35k,80k];NON;(0,10];0.0;0.0;0.0;0.0;39
5366;0.0;0;0.5917808219178082;0.0;0.0;2024;2019;E;(55,65];(25,60];(0,1];M;(5k,15k];NON;L1;TRIMESTRIEL;(1,2];ESSENCE;1;(130,700];(35k,80k];NON;(10,13];0.0;0.0;0.0;0.0;85
5367;0.0;0;1.0;0.0;0.0;2023;2019;E;(55,65];(25,60];(0,1];M;(30k,40k];;L1;ANNUEL;(1,2];DIESEL;2;(130,700];(35k,80k];NON;(10,13];0.0;0.0;0.0;0.0;25
5368;2937.37;1;1.0;1.0;2937.37;2023;2019;E;(55,65];(25,60];(0,1];M;(30k,40k];;L1;MENSUEL;(2,3];DIESEL;1;(130,700];(35k,80k];NON;(10,13];0.0;0.0;0.0;0.0;35
5369;0.0;0;0.6092896174863388;0.0;0.0;2022;2019;E;(55,65];(25,60];(-1,0];M;(15k,30k];;L1;ANNUEL;(2,3];ESSENCE;1;(130,700];(35k,80k];NON;(0,10];0.0;0.0;0.0;0.0;85
5370;0.0;0;0.9999176585073734;0.0;0.0;2022;2019;E;(55,65];(25,60];(1,2];M;(5k,15k];;L1;ANNUEL;(1,2];DIESEL;1;(130,700];(35k,80k];NON;(0,10];0.0;0.0;0.0;0.0;13
5371;0.0;0;0.9990867579908675;0.0;0.0;2022;2019;E;(55,65];(25,60];(0,1];M;(5k,15k];OUI;L1;ANNUEL;(2,3];ESSENCE;2;(130,700];(35k,80k];NON;(0,10];0.0;0.0;0.0;0.0;58
5372;0.0;0;0.5616438356164384;0.0;0.0;2024;2019;E;(55,65];(25,60];(2,5];M;(5k,15k];;L1;TRIMESTRIEL;(3,4];DIESEL;2;(130,700];(35k,80k];OUI;(0,10];0.0;0.0;0.0;0.0;51
5373;0.0;0;0.832876712328767;0.0;0.0;2024;2019;E;(55,65];(25,60];(2,5];M;(5k,15k];;L1;ANNUEL;(2,3];DIESEL;1;(130,700];(35k,80k];NON;(10,13];0.0;0.0;0.0;0.0;39
5374;0.0;0;0.8328767123287671;0.0;0.0;2024;2019;E;(55,65];(25,60];(1,2];M;(15k,30k];;L1;ANNUEL;(4,5];ESSENCE;2;(130,700];(35k,80k];NON;(0,10];0.0;0.0;0.0;0.0;58
5375;0.0;0;0.9945205479452055;0.0;0.0;2020;2019;E;(55,65];(25,60];(0,1];M;(40k,60k];;L1;ANNUEL;(0,1];DIESEL;2;(130,700];(35k,80k];NON;(10,13];0.0;0.0;0.0;0.0;48
5376;0.0;0;1.0;0.0;0.0;2023;2019;E;(55,65];(25,60];(1,2];M;(15k,30k];OUI;L1;TRIMESTRIEL;(1,2];DIESEL;1;(130,700];(35k,80k];NON;(0,10];0.0;0.0;0.0;0.0;19
5377;0.0;0;1.0;0.0;0.0;2023;2019;E;(55,65];(25,60];(0,1];M;(5k,15k];;L1;ANNUEL;(1,2];ESSENCE;1;(130,700];(35k,80k];NON;(10,13];0.0;0.0;0.0;0.0;85
5378;0.0;0;0.30601092896174864;0.0;0.0;2022;2019;E;(55,65];(25,60];(-1,0];M;(5k,15k];;L1;ANNUEL;(0,1];ESSENCE;1;(130,700];(35k,80k];NON;(10,13];0.0;0.0;0.0;0.0;85
5379;0.0;0;0.832876712328767;0.0;0.0;2024;2019;E;(55,65];(25,60];(2,5];M;(15k,30k];;L1;ANNUEL;(3,4];DIESEL;1;(130,700];(35k,80k];NON;(0,10];0.0;1.0;0.0;0.0;41
5380;0.0;0;0.7868852459016393;0.0;0.0;2022;2019;E;(55,65];(25,60];(-1,0];M;(30k,40k];;L1;ANNUEL;(0,1];DIESEL;2;(130,700];(35k,80k];NON;(10,13];0.0;0.0;0.0;0.0;25
5381;0.0;0;1.0;0.0;0.0;2023;2019;E;(55,65];(25,60];(0,1];M;(30k,40k];;L1;ANNUEL;(2,3];DIESEL;1;(130,700];(35k,80k];NON;(10,13];0.0;0.0;0.0;0.0;58
5382;0.0;0;0.9917808219178081;0.0;0.0;2022;2019;E;(55,65];(25,60];(-1,0];M;(50k,90k];NON;L1;ANNUEL;(1,2];ESSENCE;2;(130,700];(35k,80k];NON;(0,10];0.0;0.0;0.0;0.0;58
5383;0.0;0;1.0;0.0;0.0;2023;2019;E;(55,65];(25,60];(0,1];M;(15k,30k];;L1;ANNUEL;(1,2];DIESEL;2;(130,700];(35k,80k];NON;(13,15];0.0;0.0;0.0;0.0;48
5384;0.0;0;1.0;0.0;0.0;2023;2019;E;(55,65];(25,60];(2,5];M;(5k,15k];;L1;TRIMESTRIEL;(2,3];DIESEL;2;(130,700];(35k,80k];OUI;(0,10];0.0;0.0;0.0;0.0;51
5385;0.0;0;0.1178082191780822;0.0;0.0;2024;2019;E;(55,65];(25,60];(-1,0];M;(15k,30k];;L1;MENSUEL;(5,6];DIESEL;1;(95,110];(35k,80k];NON;(17,18];0.0;0.0;0.0;0.0;48
5386;0.0;0;0.46174863387978143;0.0;0.0;2022;2019;E;(55,65];(25,60];(-1,0];M;(30k,40k];;L1;ANNUEL;(1,2];DIESEL;1;(130,700];(35k,80k];NON;(10,13];0.0;0.0;0.0;0.0;58
5387;0.0;0;0.9995284078149562;0.0;0.0;2022;2019;D;(40,45];(25,60];(2,5];M;(5k,15k];;L1;ANNUEL;(3,4];ESSENCE;2;(90,95];(18k,20k];NON;(0,10];0.0;0.0;0.0;0.0;58
5388;0.0;0;1.0;0.0;0.0;2023;2019;D;(40,45];(25,60];(0,1];M;(15k,30k];;L1;MENSUEL;(2,3];ESSENCE;1;(80,85];(18k,20k];NON;(17,18];0.0;0.0;0.0;0.0;36
5389;0.0;0;0.6657534246575343;0.0;0.0;2020;2019;D;(40,45];(25,60];(-1,0];M;(5k,15k];;L1;ANNUEL;(-1,0];DIESEL;1;(70,80];(18k,20k];NON;(16,17];0.0;0.0;0.0;0.0;56
5390;1149.15;1;0.4383561643835616;2.28125;1149.15;2021;2019;D;(40,45];(25,60];(-1,0];M;(15k,30k];;L1;TRIMESTRIEL;(1,2];DIESEL;2;(70,80];(18k,20k];NON;(19,22];0.0;0.0;0.0;0.0;58
5391;0.0;0;1.0;0.0;0.0;2023;2019;D;(40,45];(25,60];(2,5];M;(15k,30k];NON;L1;MENSUEL;(2,3];DIESEL;1;(70,80];(18k,20k];NON;(16,17];0.0;0.0;0.0;0.0;48
5392;0.0;0;0.3287671232876712;0.0;0.0;2024;2019;D;(40,45];(25,60];(-1,0];M;(50k,90k];;L1;ANNUEL;(3,4];DIESEL;2;(85,90];(18k,20k];NON;(18,19];0.0;0.0;0.0;0.0;23
5393;0.0;0;1.0;0.0;0.0;2023;2019;D;(40,45];(25,60];(1,2];M;(15k,30k];NON;L1;ANNUEL;(1,2];ESSENCE;1;(90,95];(18k,20k];NON;(13,15];0.0;0.0;0.0;0.0;84
5394;0.0;0;0.9977094093869302;0.0;0.0;2022;2019;D;(40,45];(25,60];(0,1];M;(5k,15k];;L1;MENSUEL;(2,3];ESSENCE;1;(90,95];(18k,20k];NON;(13,15];0.0;0.0;0.0;0.0;85
5395;0.0;0;0.273224043715847;0.0;0.0;2023;2019;D;(40,45];(25,60];(2,5];M;(15k,30k];;L1;MENSUEL;(2,3];DIESEL;2;(85,90];(18k,20k];NON;(17,18];0.0;0.0;0.0;0.0;48
